job_id,job_difficulty,seniority_level,required_python,required_sql,required_statistics,required_ml,required_deep_learning,required_nlp,required_llm,required_experimentation,required_product_analytics
1107,2,senior,1,1,0,1,0,0,0,1,0
1108,4,junior,0,1,1,0,0,0,1,0,0
1109,4,mid,1,0,0,1,1,0,0,0,0
1110,5,mid,0,0,0,0,1,0,0,0,0
1111,4,junior,0,1,1,0,1,1,1,0,1
1112,3,senior,1,0,0,0,0,0,0,0,0
1113,5,senior,1,1,0,0,1,0,0,1,0
1114,5,mid,1,0,0,1,0,0,1,0,1
1115,1,junior,1,0,1,1,0,1,1,0,1
1116,1,mid,1,0,0,1,0,0,1,1,0
1117,1,mid,0,1,1,0,1,0,0,1,1
1118,4,junior,1,0,0,0,0,1,0,1,0
1119,3,senior,0,0,1,1,0,1,0,1,1
1120,2,senior,0,1,0,1,0,1,1,0,0
1121,5,senior,1,1,0,0,1,0,1,0,1
1122,3,junior,0,1,0,1,0,0,0,1,1
1123,4,junior,1,0,0,1,1,0,1,1,1
1124,3,senior,1,0,1,0,0,0,0,0,0
1125,5,mid,0,0,1,0,1,0,1,1,1
1126,4,junior,0,0,0,1,1,0,0,1,1
1127,2,senior,0,1,0,0,0,1,1,0,0
1128,1,senior,0,0,1,0,1,1,0,1,0
1129,4,senior,1,0,1,1,1,1,1,1,1
1130,3,mid,1,0,0,0,1,1,1,0,0
1131,2,senior,0,0,1,0,1,0,0,1,0
1132,4,junior,0,0,0,1,1,1,0,1,1
1133,1,senior,0,1,1,0,0,1,0,1,1
1134,1,junior,1,0,1,0,0,1,0,1,1
1135,2,senior,1,0,1,0,1,0,0,0,0
1136,1,senior,1,0,1,1,1,1,0,1,1
1137,5,senior,0,1,1,0,0,1,1,0,1
1138,5,senior,1,0,1,1,1,0,0,0,1
1139,3,mid,0,1,0,0,0,0,0,0,1
1140,2,senior,0,0,1,0,0,0,1,0,1
1141,5,senior,1,1,1,1,0,0,0,0,0
1142,2,senior,0,1,1,0,0,0,0,0,1
1143,5,mid,1,1,1,0,0,1,0,1,0
1144,2,junior,0,1,1,1,1,1,1,0,0
1145,1,mid,1,1,0,1,0,1,1,1,1
1146,5,mid,1,1,0,0,1,0,0,1,1
1147,2,mid,0,1,1,1,0,1,1,0,0
1148,4,senior,0,1,1,0,0,0,0,0,1
1149,3,senior,0,0,1,1,0,0,1,1,0
1150,5,senior,1,0,1,1,0,0,1,1,0
1151,3,junior,0,1,0,0,0,1,0,0,1
1152,4,mid,1,0,0,1,0,0,1,1,0
1153,1,mid,1,0,0,0,1,0,1,1,1
1154,5,mid,0,1,0,1,1,0,1,0,1
1155,3,senior,1,1,0,0,0,1,1,1,0
1156,1,mid,0,0,1,1,0,0,1,1,0
1157,1,mid,1,0,0,0,0,1,1,1,0
1158,1,junior,1,0,0,0,1,0,1,1,0
1159,3,mid,0,0,0,0,1,0,0,1,0
1160,5,senior,0,0,1,1,0,0,1,0,0
1161,3,junior,0,1,0,0,0,0,0,1,1
1162,4,junior,0,0,1,0,0,0,0,0,0
1163,3,senior,1,1,1,1,1,1,1,1,0
1164,4,mid,1,1,1,0,1,1,0,0,1
1165,1,senior,1,0,1,0,1,0,1,1,0
1166,3,mid,0,0,1,0,0,1,0,1,0
1167,3,mid,0,0,1,1,1,0,0,0,0
1168,2,junior,0,1,0,1,1,0,0,1,1
1169,3,mid,1,1,0,0,1,1,0,1,1
1170,3,junior,1,0,0,0,1,1,1,1,1
1171,5,senior,1,0,0,0,1,1,1,0,0
1172,5,junior,1,0,0,1,0,1,0,1,0
1173,4,junior,1,0,0,0,0,1,0,0,0
1174,5,mid,0,1,1,0,0,1,0,0,1
1175,4,junior,1,0,0,0,0,1,0,1,0
1176,2,mid,1,1,1,1,1,0,0,0,1
1177,3,mid,0,0,1,0,0,0,1,1,0
1178,3,mid,1,1,1,0,0,1,0,0,1
1179,1,junior,1,1,0,0,0,1,1,0,0
1180,4,junior,0,0,1,0,1,1,0,1,1
1181,4,junior,0,1,0,0,1,0,0,0,0
1182,3,mid,0,0,0,0,0,0,1,1,1
1183,1,mid,1,0,1,0,0,0,1,0,1
1184,2,senior,0,1,0,1,1,0,0,0,1
1185,2,junior,0,1,1,0,0,0,1,0,0
1186,3,junior,0,0,0,0,0,0,0,0,1
1187,4,mid,0,1,0,0,0,1,1,0,1
1188,3,mid,1,1,0,0,0,1,1,1,1
1189,4,senior,0,0,1,1,1,1,1,1,0
1190,3,senior,0,1,1,1,0,0,1,0,0
1191,1,senior,1,0,0,0,1,0,0,1,0
1192,1,junior,1,1,0,1,1,0,1,0,0
1193,3,senior,0,0,1,1,1,0,0,1,1
1194,4,mid,0,0,1,0,0,0,0,1,0
1195,3,senior,0,0,1,0,0,1,0,1,1
1196,5,junior,1,1,0,0,0,1,0,0,0
1197,2,junior,0,0,0,0,0,0,0,0,0
1198,1,junior,1,1,1,1,0,1,0,1,1
1199,2,junior,1,0,1,0,0,1,0,0,1
1200,4,senior,1,0,1,1,0,1,1,1,1
1201,4,junior,0,1,1,1,1,0,0,1,0
1202,2,senior,1,0,1,1,0,0,1,1,0
1203,4,senior,0,0,1,0,1,1,1,0,1
1204,3,junior,1,0,1,0,1,0,1,1,1
1205,5,mid,0,1,0,0,1,0,0,1,0
1206,4,mid,0,1,0,1,0,0,1,1,1
1207,5,junior,0,1,0,0,0,0,1,1,0
1208,2,senior,0,0,1,1,0,1,0,0,1
1209,4,mid,0,1,0,0,1,1,0,1,1
1210,2,senior,1,0,0,1,0,0,1,0,1
1211,2,junior,0,1,1,0,1,0,0,1,0
1212,3,senior,1,0,0,0,1,1,1,1,0
1213,5,senior,0,0,1,0,0,1,1,0,1
1214,4,senior,1,1,1,0,1,1,0,0,1
1215,4,junior,1,1,0,0,0,1,0,1,1
1216,2,junior,0,1,1,1,0,1,0,1,0
1217,3,junior,1,1,0,0,0,0,1,0,1
1218,3,mid,1,0,1,1,1,0,0,0,0
1219,5,senior,1,1,1,1,1,0,1,0,0
1220,2,junior,0,1,1,0,1,0,1,1,1
1221,1,senior,0,0,1,1,1,0,1,1,1
1222,2,junior,0,0,1,1,0,1,0,0,1
1223,4,junior,1,0,0,0,0,0,1,1,0
1224,2,mid,0,1,0,1,1,1,1,0,0
1225,5,junior,0,1,0,1,1,0,1,0,0
1226,3,mid,0,0,1,1,0,1,1,0,0
1227,2,junior,0,0,0,1,0,0,1,0,0
1228,1,junior,0,0,1,1,1,1,1,0,0
1229,4,senior,1,1,1,0,0,1,1,1,1
1230,2,junior,1,0,1,1,1,1,1,0,1
1231,5,mid,0,0,0,1,0,0,0,1,0
1232,4,senior,0,0,1,0,1,1,1,0,1
1233,5,mid,1,1,0,0,1,1,1,0,0
1234,2,senior,1,0,1,1,1,0,0,1,0
1235,4,junior,1,1,0,0,1,0,0,1,0
1236,5,mid,0,0,1,1,0,0,0,0,1
1237,2,junior,0,0,0,0,0,0,0,1,1
1238,2,junior,1,1,0,1,1,1,1,1,0
1239,4,senior,1,1,1,0,0,1,0,1,0
1240,4,mid,0,1,1,1,1,1,1,1,0
1241,2,senior,0,0,0,0,1,1,0,0,1
1242,5,senior,0,1,0,0,0,1,0,0,1
1243,5,mid,1,1,0,0,1,1,0,1,1
1244,4,senior,1,1,0,1,0,1,0,1,0
1245,5,mid,0,0,1,0,1,1,0,1,0
1246,5,junior,1,0,0,1,0,1,1,1,0
1247,5,mid,0,0,1,1,1,1,1,0,0
1248,4,mid,0,0,0,0,1,0,0,1,1
1249,1,junior,0,0,1,0,1,0,0,0,0
1250,5,junior,0,0,0,1,0,0,1,0,0
1251,4,senior,1,0,1,0,1,0,0,0,0
1252,1,mid,1,1,1,1,1,0,1,0,0
1253,5,junior,0,1,1,1,0,0,1,1,0
1254,5,mid,0,0,1,0,0,1,0,0,0
1255,4,junior,1,0,1,0,1,0,0,1,0
1256,5,senior,1,1,1,0,0,0,0,1,1
1257,5,senior,0,1,1,0,1,0,1,1,0
1258,1,junior,1,1,1,0,1,1,1,0,0
1259,3,mid,1,0,0,0,1,1,0,0,0
1260,3,mid,0,0,1,0,1,0,1,0,0
1261,1,mid,1,0,0,0,0,1,0,0,0
1262,4,mid,1,0,1,0,1,1,1,1,0
1263,5,senior,0,0,0,1,0,1,0,1,1
1264,4,senior,1,0,1,1,1,1,1,1,0
1265,5,senior,0,1,1,1,0,1,0,0,1
1266,1,senior,1,1,1,0,0,0,0,1,0
1267,2,junior,0,0,0,0,0,0,1,0,1
1268,3,junior,0,1,1,1,0,0,0,1,1
1269,2,senior,0,0,1,1,1,1,0,1,0
1270,3,junior,0,0,0,0,0,1,1,1,0
1271,2,senior,0,0,1,1,0,0,1,1,1
1272,1,junior,1,1,0,0,0,1,0,0,1
1273,4,senior,0,0,1,0,0,1,1,0,1
1274,3,mid,1,0,0,0,0,1,1,0,1
1275,4,mid,0,0,0,1,0,1,0,1,0
1276,4,mid,1,1,0,1,0,1,1,0,1
1277,5,junior,1,0,1,0,0,1,0,1,0
1278,5,junior,0,1,1,0,0,0,0,0,1
1279,3,senior,1,1,0,0,1,1,0,0,1
1280,5,junior,0,0,0,1,0,0,1,1,0
1281,2,junior,0,0,0,0,1,1,0,0,0
1282,2,senior,1,0,1,1,0,0,0,1,1
1283,5,mid,1,1,1,0,1,1,0,1,1
1284,1,mid,1,1,0,0,1,0,0,0,1
1285,5,mid,0,1,0,1,1,0,1,0,0
1286,4,junior,0,0,1,0,0,1,0,0,1
1287,2,junior,1,0,0,0,1,0,1,1,0
1288,4,junior,0,0,1,0,0,1,0,1,0
1289,5,senior,1,0,1,0,0,1,1,0,1
1290,1,junior,0,1,1,1,1,1,1,1,1
1291,1,junior,0,1,0,0,0,0,1,0,0
1292,4,senior,1,1,1,0,0,0,1,1,0
1293,1,mid,0,0,1,1,1,0,0,1,1
1294,3,junior,1,0,1,0,0,1,1,0,1
1295,5,junior,0,0,1,1,1,0,1,1,1
1296,3,senior,0,1,0,1,0,1,1,0,0
1297,3,senior,1,0,0,1,0,0,1,1,0
1298,2,mid,1,1,1,1,0,0,0,1,0
1299,1,mid,1,0,1,1,0,0,1,0,1
1300,4,junior,1,1,1,1,0,0,1,0,1
1301,2,mid,1,1,0,1,1,0,1,0,1
1302,2,mid,0,0,0,1,1,0,0,1,1
1303,5,junior,0,1,0,0,0,0,0,0,1
1304,1,mid,1,0,0,0,0,1,0,1,0
1305,4,mid,1,1,0,0,0,1,0,0,0
1306,5,mid,1,0,1,0,1,0,1,1,1
1307,3,senior,0,0,0,0,0,1,1,1,1
1308,1,mid,0,0,0,0,0,1,1,0,0
1309,5,senior,1,1,0,1,0,0,0,1,0
1310,5,senior,0,0,1,0,0,1,1,0,0
1311,4,senior,0,1,1,0,1,0,1,1,0
1312,2,senior,1,1,1,0,1,1,0,1,1
1313,2,mid,0,0,1,1,0,1,1,0,0
1314,4,senior,1,0,1,1,0,0,0,1,0
1315,3,senior,0,1,0,1,0,1,0,0,0
1316,4,mid,1,1,1,0,0,1,1,1,1
1317,5,mid,1,1,0,1,1,1,0,0,1
1318,1,mid,1,1,0,1,0,0,1,0,0
1319,2,mid,1,1,1,1,1,0,1,1,0
1320,2,senior,0,1,0,1,1,0,0,0,0
1321,5,senior,0,1,1,1,1,1,1,0,1
1322,4,junior,1,1,1,0,1,0,1,0,1
1323,4,senior,0,0,0,1,0,0,0,0,1
1324,5,junior,1,0,0,0,1,0,0,1,0
1325,4,senior,1,0,0,1,1,0,0,0,1
1326,1,junior,0,0,0,1,0,0,0,0,0
1327,2,junior,1,1,0,0,1,0,0,1,1
1328,5,junior,1,1,1,1,1,0,1,0,1
1329,3,mid,0,0,1,1,1,0,0,1,0
1330,2,mid,0,1,1,1,1,1,0,0,1
1331,1,junior,0,0,0,0,1,1,1,1,1
1332,4,junior,1,0,0,0,0,1,1,0,1
1333,1,senior,0,0,1,1,0,0,1,1,1
1334,1,mid,0,1,0,1,0,1,0,1,1
1335,1,junior,1,0,1,1,0,0,0,1,0
1336,2,senior,0,0,0,0,1,1,1,0,0
1337,3,senior,0,1,1,1,1,1,1,0,0
1338,5,junior,0,1,1,0,0,1,1,1,0
1339,2,junior,0,0,0,1,0,1,0,1,1
1340,3,mid,0,0,0,1,1,0,1,1,0
1341,2,mid,1,0,1,1,0,1,1,1,1
1342,4,senior,1,0,0,1,1,1,0,0,0
1343,4,senior,1,1,0,1,1,0,1,0,1
1344,1,mid,0,1,0,0,1,0,1,0,1
1345,1,senior,1,1,1,0,1,0,1,1,0
1346,1,mid,1,1,0,1,0,1,1,0,0
1347,1,mid,0,1,0,1,0,1,0,1,0
1348,1,mid,1,1,0,0,1,1,1,1,0
1349,4,senior,0,1,0,1,1,0,1,1,1
1350,4,mid,1,1,1,1,1,0,1,0,1
1351,5,senior,0,0,1,0,0,0,0,1,0
1352,5,senior,1,0,0,1,1,1,1,0,0
1353,4,junior,1,1,0,0,1,1,1,1,0
1354,4,junior,1,0,0,1,1,0,1,0,0
1355,3,mid,1,1,1,0,1,1,0,0,1
1356,2,mid,1,1,0,1,1,1,1,1,1
1357,3,senior,0,1,0,1,0,1,1,0,1
1358,3,senior,1,1,1,1,0,1,0,1,1
1359,5,mid,0,0,0,0,0,1,0,0,1
1360,2,senior,1,1,1,1,1,1,1,0,1
1361,2,senior,0,1,0,0,1,0,1,1,0
1362,4,junior,1,1,0,0,0,0,0,1,1
1363,2,senior,0,1,0,0,1,0,1,0,1
1364,3,senior,1,1,1,0,1,1,0,0,0
1365,4,mid,1,1,0,1,0,1,1,0,1
1366,5,senior,1,0,1,0,0,0,0,1,1
1367,5,senior,1,1,0,0,1,0,0,0,0
1368,3,mid,0,0,0,0,0,0,0,0,0
1369,4,mid,1,0,1,0,1,1,0,1,0
1370,2,mid,0,0,1,1,1,0,0,0,1
1371,4,senior,0,0,0,0,0,1,0,0,1
1372,5,senior,1,1,1,0,1,1,1,0,1
1373,1,junior,1,0,0,0,0,1,0,1,1
1374,4,senior,0,1,0,0,0,1,1,1,1
1375,3,junior,0,0,0,1,1,1,0,0,1
1376,2,senior,0,1,0,0,1,1,0,0,1
1377,3,mid,0,1,1,0,0,0,1,1,1
1378,3,junior,0,0,0,0,0,1,0,0,0
1379,2,junior,0,1,1,0,1,0,1,1,0
1380,1,junior,0,0,1,0,1,1,0,1,0
1381,5,senior,1,1,1,1,0,1,1,1,0
1382,2,senior,0,1,1,0,0,1,1,1,1
1383,1,junior,1,0,1,1,1,1,0,1,1
1384,2,junior,0,1,1,0,1,1,1,1,0
1385,5,senior,0,1,1,0,1,0,1,0,1
1386,1,mid,0,0,1,1,0,1,1,1,0
1387,2,mid,1,0,1,0,0,1,0,0,1
1388,1,junior,0,0,0,1,0,0,0,1,0
1389,4,senior,0,0,1,1,0,0,0,0,0
1390,4,mid,0,0,1,1,0,0,0,0,0
1391,4,mid,0,0,1,1,1,1,0,0,1
1392,4,mid,0,1,1,1,0,1,0,1,1
1393,1,mid,0,0,0,1,1,0,1,0,1
1394,4,junior,1,1,1,1,0,0,0,1,0
1395,4,mid,1,0,1,0,1,0,0,0,0
1396,1,mid,0,1,1,1,1,0,0,0,1
1397,2,senior,1,1,1,0,0,0,0,1,1
1398,4,senior,0,0,1,1,1,0,0,0,1
1399,3,senior,1,1,0,0,1,0,1,0,0
1400,1,mid,1,1,1,1,0,1,1,0,1
1401,2,mid,1,0,1,0,1,0,0,0,1
1402,1,mid,0,1,1,1,1,0,0,1,1
1403,5,mid,1,1,0,1,1,0,1,0,1
1404,4,mid,1,0,1,0,0,1,0,0,1
1405,2,mid,0,0,1,0,0,0,1,0,1
1406,4,junior,1,1,1,0,0,0,0,1,0
1407,4,junior,1,1,0,1,1,1,0,0,0
1408,2,junior,0,1,0,0,0,0,1,1,0
1409,4,mid,1,1,1,1,1,1,0,0,1
1410,4,senior,1,1,1,1,0,1,0,0,1
1411,5,junior,1,1,1,1,0,0,0,1,0
1412,2,senior,1,0,1,1,0,1,0,0,1
1413,5,senior,1,1,0,1,0,0,0,1,1
1414,3,mid,0,1,0,1,1,0,0,0,0
1415,2,mid,1,0,1,1,0,1,0,1,0
1416,1,senior,0,1,0,0,1,0,1,0,1
1417,1,senior,0,1,0,0,0,0,0,0,0
1418,4,senior,0,0,0,1,0,0,1,0,1
1419,1,mid,1,1,1,0,1,1,1,1,1
1420,2,junior,0,0,1,1,0,0,1,1,0
1421,5,mid,1,0,0,0,1,0,0,0,0
1422,3,junior,0,0,0,1,1,0,0,1,1
1423,2,junior,0,1,0,0,1,1,0,1,0
1424,5,mid,1,1,0,0,0,0,1,0,1
1425,3,senior,1,0,1,0,0,0,0,1,0
1426,2,junior,0,0,0,0,1,0,1,0,1
1427,3,junior,0,0,0,0,1,1,1,1,1
1428,5,junior,0,0,0,1,1,0,1,0,1
1429,1,junior,0,1,0,1,0,0,0,1,0
1430,5,junior,1,1,1,1,0,1,0,0,1
1431,3,senior,1,1,1,0,1,0,1,0,0
1432,2,senior,0,0,1,1,1,0,1,1,0
1433,3,mid,0,1,1,0,1,0,1,0,1
1434,5,senior,1,0,1,1,1,1,0,0,1
1435,1,mid,0,1,1,0,1,0,0,0,1
1436,3,junior,1,0,1,1,0,1,0,1,1
1437,3,mid,0,1,0,1,1,1,0,0,0
1438,4,senior,1,0,1,0,1,0,1,0,0
1439,2,junior,0,0,0,0,1,0,0,0,0
1440,4,junior,0,0,1,0,0,1,0,1,1
1441,5,senior,1,0,1,0,0,0,0,1,1
1442,1,junior,0,0,1,1,0,0,1,1,1
1443,3,senior,1,1,1,1,0,1,1,0,0
1444,4,mid,0,0,1,1,1,0,0,1,0
1445,2,mid,1,0,1,1,1,1,0,0,0
1446,2,junior,1,1,1,0,0,0,0,1,1
1447,1,junior,1,0,0,0,1,1,0,1,1
1448,1,senior,0,1,0,0,0,0,0,1,0
1449,1,senior,1,0,1,0,1,1,0,1,1
1450,2,mid,1,0,0,0,0,0,1,1,1
1451,5,mid,0,0,0,1,1,0,1,1,1
1452,1,mid,1,1,0,1,0,1,1,1,0
1453,5,senior,0,0,1,1,0,0,0,0,1
1454,3,senior,0,1,1,1,1,0,1,1,0
1455,4,senior,0,0,0,1,1,0,1,0,1
1456,2,mid,1,1,0,1,0,1,0,1,1
1457,2,mid,1,0,1,1,1,0,0,1,0
1458,5,senior,0,0,1,1,1,1,1,0,0
1459,4,mid,0,0,1,0,1,1,1,0,0
1460,4,senior,0,0,0,1,0,0,0,0,0
1461,5,junior,1,0,1,0,0,1,0,1,0
1462,5,mid,0,1,0,1,1,1,1,1,0
1463,1,mid,1,1,1,0,0,1,1,0,1
1464,5,mid,0,1,1,1,0,1,1,1,1
1465,4,senior,0,1,1,0,0,1,0,1,0
1466,5,mid,1,1,1,1,1,0,1,1,1
1467,4,senior,0,0,1,0,0,0,1,1,0
1468,5,mid,1,0,0,1,0,1,0,1,1
1469,5,junior,1,0,0,0,0,0,0,0,1
1470,1,junior,1,1,0,0,0,1,1,1,0
1471,1,junior,0,1,1,0,0,1,0,0,0
1472,4,junior,1,0,0,1,1,1,1,1,0
1473,5,mid,1,0,0,1,0,0,1,1,1
1474,1,senior,0,1,1,0,0,1,0,0,1
1475,2,senior,0,1,1,0,1,0,0,0,1
1476,3,senior,1,0,1,0,0,0,1,0,0
1477,4,mid,0,1,1,1,0,1,0,1,0
1478,3,senior,1,0,0,0,1,0,0,1,1
1479,4,mid,1,0,1,1,0,1,1,1,1
1480,5,senior,1,1,0,0,0,1,0,0,1
1481,5,junior,0,0,0,1,1,0,0,0,0
1482,2,junior,1,0,0,0,1,1,1,0,1
1483,2,junior,0,0,0,0,0,0,0,0,0
1484,3,junior,1,0,1,1,0,0,1,1,0
1485,3,junior,0,1,1,0,1,1,0,1,0
1486,4,mid,0,1,0,1,0,0,1,1,0
1487,2,junior,0,1,0,1,1,0,1,1,0
1488,4,mid,1,0,1,1,0,1,0,1,0
1489,1,senior,1,1,1,0,1,1,1,0,0
1490,2,junior,0,0,1,1,1,1,0,0,0
1491,5,senior,1,1,1,0,1,1,0,0,1
1492,2,senior,0,0,0,0,1,1,0,0,0
1493,2,senior,0,1,0,0,1,1,1,0,1
1494,3,mid,1,0,1,0,1,1,1,1,1
1495,4,junior,0,1,1,0,0,1,0,1,0
1496,4,junior,1,1,1,0,0,1,0,0,0
1497,5,mid,1,1,1,1,0,0,1,1,1
1498,2,junior,0,1,0,1,1,0,0,0,1
1499,1,senior,1,0,0,0,1,0,0,0,1
1500,3,senior,0,1,1,1,1,1,0,1,1
1501,1,junior,1,0,0,1,1,0,1,0,1
1502,2,senior,0,1,1,0,1,1,0,0,0
1503,2,junior,0,0,1,1,0,0,1,0,1
1504,2,senior,0,1,0,1,1,0,0,0,0
1505,3,senior,1,1,1,0,1,1,0,0,0
1506,2,junior,0,1,1,1,1,0,1,0,1
1507,4,mid,1,0,1,1,0,1,0,1,0
1508,5,junior,1,0,1,1,1,1,0,1,1
1509,5,junior,0,1,1,1,0,1,0,0,0
1510,3,mid,0,0,1,0,0,0,1,1,1
1511,3,junior,0,0,0,0,0,0,0,1,0
1512,3,mid,0,0,0,0,0,0,1,1,0
1513,4,junior,1,0,1,1,0,0,0,1,0
1514,2,senior,0,0,0,0,0,1,0,0,1
1515,5,junior,1,1,1,0,0,1,1,0,0
1516,5,mid,1,1,1,1,1,1,1,1,0
1517,3,mid,1,0,0,0,1,0,1,0,1
1518,5,senior,1,1,0,1,1,1,1,1,1
1519,2,junior,1,0,0,0,1,1,1,0,0
1520,1,junior,0,1,1,0,1,1,0,1,1
1521,5,junior,1,0,0,0,1,0,1,0,0
1522,5,mid,1,1,0,0,0,0,1,1,1
1523,3,junior,1,1,0,0,0,1,1,1,0
1524,3,junior,0,0,0,1,1,0,0,1,0
1525,2,junior,0,1,0,0,1,0,1,1,0
1526,1,junior,1,0,0,1,1,0,1,1,1
1527,4,mid,0,0,1,1,1,0,0,0,1
1528,5,senior,1,0,0,1,1,1,0,1,0
1529,2,mid,0,0,1,0,0,0,0,1,1
1530,4,junior,1,0,1,0,0,0,0,1,0
1531,1,senior,1,1,1,0,1,0,0,1,1
1532,3,junior,1,0,1,1,0,1,0,0,0
1533,3,mid,0,1,0,1,0,1,1,0,1
1534,3,senior,1,0,1,1,1,0,0,0,0
1535,4,junior,0,1,0,1,0,1,0,1,1
1536,1,junior,1,1,1,1,0,0,1,0,0
1537,1,senior,1,1,0,1,1,0,0,1,0
1538,1,mid,0,0,0,1,1,0,1,1,0
1539,5,senior,1,0,1,0,1,0,0,0,1
1540,2,mid,0,0,0,1,1,0,0,0,1
1541,2,senior,0,1,0,1,0,0,0,1,1
1542,4,mid,1,1,1,0,0,0,0,1,1
1543,2,mid,1,1,1,1,1,1,1,0,1
1544,4,junior,1,1,1,0,1,0,1,1,1
1545,2,senior,1,0,1,0,1,0,0,1,1
1546,3,senior,0,0,1,0,1,0,1,1,0
1547,4,junior,0,1,1,1,1,0,1,1,1
1548,4,junior,1,1,0,0,1,1,1,0,1
1549,1,junior,0,1,1,1,0,1,0,0,0
1550,3,senior,1,0,1,1,1,0,0,0,0
1551,1,junior,1,0,1,0,1,1,1,0,0
1552,1,mid,1,0,1,0,0,0,0,1,1
1553,2,senior,0,1,0,0,0,1,1,1,1
1554,4,mid,0,1,1,0,1,1,0,0,0
1555,4,mid,1,0,1,1,1,0,0,0,0
1556,4,mid,0,0,1,1,0,1,0,1,1
1557,3,mid,1,0,1,0,1,1,0,1,1
1558,2,senior,1,1,0,0,0,1,0,1,0
1559,5,junior,0,1,0,0,1,1,1,0,1
1560,2,junior,0,0,0,1,1,1,0,1,1
1561,2,mid,0,1,0,1,1,0,1,0,1
1562,5,mid,1,0,0,1,1,0,0,1,0
1563,3,senior,1,0,0,1,0,1,1,1,1
1564,2,junior,0,1,1,0,0,1,0,0,1
1565,5,junior,1,1,0,0,0,0,0,1,0
1566,4,junior,1,0,0,1,0,1,0,0,0
1567,2,mid,0,1,0,1,0,0,0,1,0
1568,2,senior,1,0,0,0,0,1,1,0,1
1569,2,mid,1,0,0,0,1,0,0,1,0
1570,4,senior,0,1,0,1,0,1,0,0,0
1571,4,junior,1,1,0,1,0,1,1,0,0
1572,1,mid,0,1,1,0,1,0,0,0,0
1573,4,senior,1,0,1,1,1,0,1,0,1
1574,1,mid,1,1,1,0,0,0,0,1,0
1575,4,senior,1,0,0,0,0,1,0,1,0
1576,5,senior,0,1,1,0,0,0,1,0,0
1577,5,mid,0,1,0,1,1,0,1,0,0
1578,5,mid,1,1,0,0,1,0,1,0,0
1579,5,mid,0,0,0,0,1,0,1,0,0
1580,3,mid,0,0,1,1,1,1,0,1,0
1581,3,mid,1,1,1,1,0,0,0,1,1
1582,2,senior,1,1,1,0,1,0,0,1,1
1583,5,junior,1,0,0,0,1,0,1,0,1
1584,3,mid,1,0,1,0,1,0,1,0,0
1585,3,mid,0,1,1,0,1,1,1,0,0
1586,1,junior,1,0,1,1,1,0,1,0,0
1587,2,junior,1,1,0,0,1,0,1,1,0
1588,1,mid,1,1,1,0,1,1,0,1,0
1589,1,senior,0,0,1,1,0,0,1,1,0
1590,5,junior,1,1,1,1,0,1,0,0,0
1591,4,senior,1,1,1,1,0,1,1,1,1
1592,2,mid,1,0,1,0,0,1,1,1,0
1593,4,senior,1,0,0,1,0,0,1,0,0
1594,4,junior,1,0,1,0,0,1,0,1,1
1595,3,junior,0,1,0,0,1,0,0,1,0
1596,5,mid,0,1,0,1,0,0,1,1,1
1597,1,senior,1,0,0,0,1,1,1,0,0
1598,4,junior,1,1,1,1,1,1,0,0,0
1599,4,senior,0,0,0,1,1,1,0,1,0
1600,2,junior,1,0,0,0,0,0,0,1,1
1601,2,senior,1,0,0,0,1,1,1,0,1
1602,2,senior,1,0,0,0,1,1,1,1,1
1603,3,junior,0,1,0,0,0,0,0,0,1
1604,1,junior,1,1,0,1,0,1,1,1,1
1605,2,mid,1,1,1,1,1,1,0,0,0
1606,4,junior,1,0,0,1,0,0,0,1,0
1607,2,mid,1,1,0,1,1,0,1,0,0
1608,5,junior,1,1,1,0,0,0,1,0,0
1609,5,mid,1,1,1,0,1,0,1,0,1
1610,5,senior,1,1,1,0,1,1,1,0,0
1611,1,mid,1,0,1,0,0,0,0,0,1
1612,3,mid,0,0,0,1,1,1,1,1,1
1613,1,senior,0,1,1,0,1,1,0,1,0
1614,5,senior,0,0,0,0,1,0,1,1,0
1615,1,senior,1,1,0,0,0,1,0,1,0
1616,5,junior,0,0,1,0,0,0,1,0,0
1617,3,mid,0,0,0,0,0,0,1,0,0
1618,5,junior,1,1,1,1,0,1,1,0,0
1619,3,senior,0,1,0,0,1,1,0,0,1
1620,5,mid,0,0,1,0,1,0,0,1,0
1621,4,senior,1,0,1,1,0,0,0,1,0
1622,3,mid,0,0,0,1,0,0,0,1,0
1623,4,mid,1,1,0,1,0,0,0,1,0
1624,3,mid,1,0,1,1,0,1,0,1,1
1625,3,senior,0,0,0,0,0,0,0,1,1
1626,3,junior,0,1,1,0,0,0,1,1,1
1627,3,senior,0,1,1,1,1,1,1,0,0
1628,2,senior,1,1,1,1,0,1,1,0,1
1629,2,senior,1,1,0,0,0,0,1,1,0
1630,5,senior,0,0,0,1,1,0,1,1,0
1631,2,junior,0,0,1,1,1,1,1,1,0
1632,1,mid,0,0,0,0,0,0,1,0,0
1633,4,junior,1,0,1,0,1,0,1,1,1
1634,2,mid,0,1,1,0,1,0,0,0,1
1635,4,mid,0,1,1,1,1,1,0,0,1
1636,5,mid,0,0,0,1,1,0,0,0,0
1637,4,junior,0,1,0,0,0,0,1,0,1
1638,1,mid,1,0,0,1,0,0,1,1,1
1639,3,senior,1,1,0,0,1,0,1,1,0
1640,1,senior,1,1,1,1,0,1,0,0,0
1641,4,junior,0,1,1,0,0,0,1,0,0
