candidate_id,years_experience,seniority_level,skill_python,skill_sql,skill_statistics,skill_ml,skill_deep_learning,skill_nlp,skill_llm,skill_experimentation,skill_product_analytics
11938,6,mid,0,1,0,1,0,0,0,1,1
11939,6,mid,1,1,0,1,0,1,0,0,1
11940,8,senior,1,1,0,1,1,0,0,1,1
11941,3,mid,1,1,0,1,1,1,0,0,1
11942,4,mid,1,1,1,0,0,0,1,1,1
11943,4,mid,1,1,1,1,0,0,0,1,1
11944,0,junior,1,1,0,1,1,0,0,1,1
11945,8,senior,1,1,1,1,0,0,0,1,1
11946,5,mid,1,1,1,1,1,0,1,0,1
11947,5,mid,1,1,1,1,1,1,1,0,1
11948,10,senior,1,0,1,1,1,1,1,1,1
11949,1,junior,1,1,1,0,1,1,0,0,1
11950,10,senior,0,1,1,0,0,1,0,1,1
11951,7,senior,1,1,1,0,0,1,0,1,0
11952,2,junior,1,1,1,1,1,0,0,1,1
11953,7,senior,1,1,1,1,0,1,0,0,1
11954,8,senior,1,1,1,1,0,1,0,1,0
11955,3,mid,1,1,0,0,0,0,0,1,1
11956,3,mid,1,1,1,1,0,0,0,1,1
11957,9,senior,1,1,1,0,1,0,0,1,1
11958,1,junior,1,1,1,1,0,1,0,1,0
11959,0,junior,1,1,1,1,0,0,0,1,1
11960,7,senior,1,1,1,1,0,0,1,1,1
11961,9,senior,1,1,1,1,0,0,0,1,0
11962,5,mid,1,1,1,1,0,0,0,0,1
11963,1,junior,0,1,1,1,1,0,0,0,1
11964,5,mid,1,1,1,0,1,1,1,1,1
11965,2,junior,1,1,1,1,0,1,0,1,1
11966,9,senior,1,1,1,1,1,1,1,1,1
11967,6,mid,1,1,1,1,0,0,0,1,1
11968,3,mid,1,0,1,1,0,0,0,1,0
11969,6,mid,0,0,1,1,1,0,1,0,1
11970,7,senior,1,1,0,1,0,1,0,1,1
11971,7,senior,1,1,1,1,1,1,0,1,1
11972,4,mid,0,1,1,1,0,0,1,1,0
11973,6,mid,1,1,1,0,0,1,0,1,1
11974,0,junior,1,1,1,1,1,0,1,1,1
11975,4,mid,1,1,1,1,0,0,1,1,0
11976,4,mid,1,1,1,1,1,1,1,1,1
11977,5,mid,1,1,0,1,0,1,0,1,0
11978,10,senior,1,1,0,1,0,1,1,1,0
11979,10,senior,1,1,1,0,0,0,0,1,1
11980,5,mid,0,1,1,0,0,0,0,1,0
11981,7,senior,1,1,1,1,1,0,0,1,1
11982,1,junior,1,1,0,1,0,0,0,0,1
11983,5,mid,0,1,1,1,1,1,1,1,1
11984,7,senior,1,1,0,0,0,0,0,1,1
11985,7,senior,1,0,1,1,1,0,1,1,0
11986,10,senior,1,0,1,1,0,0,0,0,1
11987,5,mid,0,1,1,1,0,1,1,1,1
11988,9,senior,0,1,1,1,0,1,0,1,1
11989,10,senior,0,1,1,1,0,1,1,1,1
11990,6,mid,1,0,1,0,0,0,0,1,1
11991,1,junior,1,1,0,1,0,1,0,0,0
11992,4,mid,0,1,0,0,0,0,0,0,1
11993,8,senior,0,0,1,1,0,0,0,1,0
11994,6,mid,1,1,1,1,1,0,0,1,0
11995,10,senior,1,0,0,1,0,0,1,1,0
11996,8,senior,1,1,0,1,1,1,0,1,0
11997,0,junior,1,1,1,1,1,0,0,1,0
11998,9,senior,0,1,1,1,1,1,0,1,1
11999,3,mid,0,1,0,1,1,0,0,0,0
12000,9,senior,1,1,1,0,0,0,1,1,1
12001,5,mid,1,1,1,0,1,0,1,1,1
12002,5,mid,1,1,0,1,1,0,0,1,1
12003,0,junior,1,1,1,0,1,0,0,1,1
12004,1,junior,1,1,1,1,0,0,1,1,1
12005,6,mid,0,1,1,0,1,1,0,1,0
12006,6,mid,1,0,1,0,0,0,1,1,1
12007,6,mid,0,1,1,1,0,1,0,0,1
12008,1,junior,1,1,1,1,0,1,0,1,0
12009,5,mid,1,1,0,1,1,0,0,1,1
12010,0,junior,0,1,1,0,1,0,1,0,1
12011,1,junior,1,1,0,1,0,0,0,1,0
12012,5,mid,0,1,1,0,0,1,0,1,1
12013,6,mid,1,0,1,1,1,0,0,1,1
12014,7,senior,1,0,0,1,0,0,0,1,0
12015,10,senior,1,1,1,1,0,0,0,0,1
12016,9,senior,0,1,1,1,1,0,1,0,1
12017,4,mid,1,1,1,1,0,1,1,1,1
12018,8,senior,1,1,0,1,1,0,0,1,0
12019,1,junior,1,1,1,0,1,0,1,1,0
12020,9,senior,0,1,1,1,1,1,1,0,1
12021,4,mid,1,1,1,1,1,0,0,0,1
12022,8,senior,1,1,1,1,1,1,0,1,1
12023,10,senior,0,1,1,0,1,0,0,0,0
12024,7,senior,1,1,1,0,1,0,0,1,1
12025,10,senior,1,1,1,1,1,1,0,0,0
12026,0,junior,1,1,1,0,0,1,0,1,0
12027,1,junior,1,1,1,1,1,1,0,1,1
12028,6,mid,0,1,1,0,1,0,0,1,0
12029,5,mid,1,1,1,1,1,1,1,0,1
12030,1,junior,1,0,1,1,0,1,0,1,1
12031,7,senior,1,1,0,0,0,0,1,1,1
12032,0,junior,1,1,0,0,0,1,0,1,1
12033,10,senior,1,1,1,1,0,1,0,0,0
12034,1,junior,0,1,1,1,1,0,0,1,1
12035,4,mid,1,1,0,1,0,1,0,0,0
12036,9,senior,1,0,0,0,0,1,1,1,0
12037,5,mid,1,0,1,1,0,1,1,1,1
12038,8,senior,0,1,1,1,0,0,1,0,1
12039,7,senior,1,1,1,1,0,1,0,1,0
12040,10,senior,1,1,1,0,0,0,0,1,1
12041,5,mid,1,1,1,1,1,1,0,0,1
12042,10,senior,0,1,1,0,0,1,0,1,1
12043,5,mid,0,0,0,1,0,0,1,0,1
12044,9,senior,0,1,1,1,0,0,0,1,1
12045,8,senior,1,1,1,1,0,0,0,1,1
12046,1,junior,1,1,1,0,0,0,1,1,1
12047,7,senior,1,1,1,1,0,0,0,1,1
12048,9,senior,0,0,0,0,0,0,0,1,1
12049,1,junior,1,1,0,1,1,0,1,1,1
12050,9,senior,0,1,1,0,0,0,0,1,0
12051,1,junior,0,1,1,1,1,0,0,1,1
12052,9,senior,1,0,1,0,0,0,1,1,0
12053,8,senior,0,1,0,0,0,0,0,1,0
12054,1,junior,1,0,1,1,0,1,0,1,0
12055,7,senior,1,1,0,1,1,0,0,1,1
12056,1,junior,1,1,0,1,0,0,1,0,0
12057,6,mid,1,0,1,0,0,1,0,1,1
12058,10,senior,1,1,1,1,1,1,0,0,1
12059,2,junior,1,1,1,1,0,0,0,1,1
12060,1,junior,1,1,1,0,1,1,1,1,0
12061,4,mid,1,1,0,0,0,0,0,1,1
12062,4,mid,1,1,1,0,0,0,1,0,0
12063,0,junior,1,1,1,1,0,0,0,1,0
12064,5,mid,1,1,1,0,1,0,0,1,1
12065,2,junior,1,1,1,1,0,1,0,1,1
12066,1,junior,1,1,0,0,0,0,0,0,1
12067,3,mid,1,1,1,1,1,1,0,1,1
12068,0,junior,0,1,1,1,1,1,1,1,0
12069,10,senior,1,1,1,0,1,0,0,0,0
12070,10,senior,1,1,0,0,0,1,1,0,1
12071,4,mid,1,1,1,1,1,0,0,1,1
12072,9,senior,1,1,1,1,0,1,0,1,1
12073,5,mid,1,1,0,1,0,0,0,1,0
12074,10,senior,1,1,0,0,1,1,1,1,1
12075,1,junior,1,1,1,0,0,0,0,1,1
12076,3,mid,1,0,1,1,0,0,0,0,1
12077,8,senior,1,1,1,1,0,1,1,1,1
12078,2,junior,0,1,1,1,0,1,0,1,1
12079,9,senior,1,0,0,1,0,0,0,1,1
12080,4,mid,0,1,0,1,0,0,0,1,0
12081,4,mid,1,1,0,1,0,0,0,0,0
12082,4,mid,1,1,1,0,0,1,0,1,1
12083,8,senior,0,1,1,1,0,0,0,1,0
12084,0,junior,1,1,1,0,0,0,1,0,1
12085,8,senior,1,1,1,1,1,0,1,1,1
12086,8,senior,1,1,1,1,0,1,1,1,1
12087,9,senior,1,1,1,1,1,0,0,1,1
12088,10,senior,1,1,1,0,1,1,0,1,0
12089,8,senior,1,1,1,0,0,1,0,0,0
12090,5,mid,1,1,0,1,0,1,1,0,1
12091,5,mid,1,1,0,0,0,0,0,1,0
12092,4,mid,0,1,0,1,1,0,0,1,0
12093,9,senior,0,1,1,0,0,0,0,1,0
12094,4,mid,1,1,0,1,0,1,0,1,0
12095,6,mid,1,0,0,1,0,0,0,1,1
12096,1,junior,1,1,1,0,1,1,0,1,1
12097,3,mid,1,1,1,1,0,0,0,1,1
12098,2,junior,0,1,1,1,1,0,0,1,1
12099,4,mid,0,1,0,0,1,0,0,0,1
12100,5,mid,1,1,0,1,0,1,1,1,1
12101,7,senior,1,1,1,1,1,0,1,1,1
12102,4,mid,1,1,0,1,1,0,0,1,1
12103,1,junior,1,0,0,1,0,0,0,1,1
12104,5,mid,1,0,1,1,0,0,1,1,0
12105,0,junior,1,0,1,1,1,1,1,1,1
12106,9,senior,1,0,1,0,0,0,1,1,1
12107,8,senior,1,1,1,1,0,1,0,1,1
12108,2,junior,1,1,1,1,0,0,0,1,1
12109,2,junior,0,1,1,0,0,0,1,1,1
12110,0,junior,1,0,1,1,1,0,1,1,1
12111,4,mid,1,1,1,1,1,0,1,1,1
12112,0,junior,1,1,0,0,1,1,0,0,1
12113,10,senior,1,1,1,1,0,1,1,1,1
12114,1,junior,1,1,1,0,0,1,0,1,1
12115,7,senior,0,1,1,0,0,0,0,1,1
12116,6,mid,1,0,0,1,0,1,0,1,1
12117,2,junior,1,1,0,1,0,1,0,0,1
12118,8,senior,1,1,0,0,1,0,1,1,1
12119,1,junior,1,1,0,1,0,0,0,1,0
12120,9,senior,1,1,1,0,0,0,1,1,1
12121,8,senior,0,1,1,1,1,1,0,1,0
12122,6,mid,1,1,1,1,0,0,0,1,0
12123,9,senior,1,1,0,0,1,0,1,1,1
12124,4,mid,1,1,1,1,0,0,0,1,0
12125,3,mid,1,1,0,1,0,1,0,1,0
12126,1,junior,0,1,1,1,1,1,1,0,0
12127,10,senior,0,1,0,1,0,1,0,1,1
12128,4,mid,1,1,1,1,0,0,1,1,1
12129,9,senior,1,1,1,1,1,0,1,1,1
12130,3,mid,0,1,1,0,0,1,1,0,1
12131,10,senior,1,1,1,1,1,1,1,1,1
12132,9,senior,1,1,1,1,0,0,0,1,0
12133,3,mid,0,0,1,1,0,0,1,0,0
12134,5,mid,1,1,0,1,0,1,0,0,1
12135,8,senior,1,1,0,1,0,1,0,1,1
12136,2,junior,1,1,1,1,0,1,1,1,1
12137,0,junior,0,1,1,1,1,0,0,1,0
12138,3,mid,1,1,0,1,0,1,0,1,1
12139,6,mid,1,1,1,1,0,0,0,0,0
12140,1,junior,1,0,1,1,1,0,0,1,0
12141,3,mid,1,1,1,1,1,0,0,1,0
12142,10,senior,1,0,1,1,1,0,0,1,1
12143,0,junior,1,1,1,1,0,1,1,1,1
12144,0,junior,1,1,1,1,1,0,1,1,0
12145,4,mid,0,1,0,0,0,1,0,0,1
12146,0,junior,1,1,1,1,0,1,0,0,0
12147,0,junior,1,1,1,1,1,1,0,0,1
12148,2,junior,1,1,1,0,0,1,0,1,1
12149,1,junior,0,1,1,1,0,0,1,1,1
12150,8,senior,1,1,1,1,0,1,0,1,1
12151,1,junior,0,1,0,1,0,1,0,1,1
12152,5,mid,1,0,1,0,0,0,0,1,1
12153,7,senior,1,1,1,0,1,0,0,1,1
12154,6,mid,1,0,1,1,0,1,1,1,1
12155,7,senior,1,1,1,0,0,0,1,0,1
12156,3,mid,1,1,0,1,1,0,1,1,1
12157,9,senior,0,1,0,0,0,1,0,0,0
12158,0,junior,1,1,1,1,0,1,1,1,0
12159,1,junior,1,1,1,0,0,0,0,1,1
12160,9,senior,1,1,1,0,0,1,1,0,1
12161,0,junior,1,0,1,0,1,0,0,1,0
12162,2,junior,1,1,1,1,0,0,1,0,1
12163,1,junior,1,1,1,1,0,1,0,0,1
12164,0,junior,0,1,1,0,0,0,0,1,1
12165,1,junior,1,0,0,1,1,0,0,0,1
12166,6,mid,1,1,0,1,1,0,0,1,1
12167,7,senior,1,1,1,1,0,1,0,1,1
12168,0,junior,1,1,0,1,0,1,1,0,0
12169,10,senior,0,1,1,1,0,0,0,0,1
12170,1,junior,1,0,1,1,1,0,1,0,1
12171,7,senior,1,1,0,1,0,0,0,0,1
12172,8,senior,1,1,1,0,1,0,1,1,0
12173,5,mid,0,1,0,0,0,0,0,0,1
12174,5,mid,1,0,1,1,1,1,0,0,1
12175,1,junior,1,1,0,0,0,1,0,1,1
12176,2,junior,1,1,1,1,1,1,0,0,0
12177,9,senior,1,0,1,1,0,0,0,1,1
12178,3,mid,1,1,1,0,0,0,0,1,0
12179,0,junior,1,1,0,0,0,0,1,1,1
12180,8,senior,1,1,1,1,1,1,1,1,0
12181,7,senior,1,1,0,1,0,1,1,1,0
12182,0,junior,1,1,1,1,0,0,1,1,1
12183,0,junior,1,1,0,0,0,0,0,1,0
12184,1,junior,1,1,1,0,1,0,0,0,0
12185,0,junior,1,0,0,1,0,1,0,1,1
12186,6,mid,1,1,1,0,0,1,1,1,0
12187,1,junior,0,1,1,1,0,1,0,0,1
12188,6,mid,1,0,1,1,0,0,0,1,1
12189,1,junior,0,1,1,1,1,1,0,1,1
12190,10,senior,1,1,1,0,0,1,1,1,0
12191,7,senior,1,1,1,1,0,1,0,1,0
12192,4,mid,1,1,0,1,0,0,1,1,0
12193,4,mid,0,1,1,0,0,0,0,1,1
12194,0,junior,1,1,1,1,1,1,0,0,1
12195,0,junior,1,1,1,1,0,1,1,0,0
12196,5,mid,1,0,1,1,0,1,1,1,1
12197,0,junior,0,1,0,1,0,0,1,1,1
12198,7,senior,1,1,0,1,0,1,1,1,0
12199,4,mid,1,1,1,1,1,0,1,0,1
12200,1,junior,1,1,1,1,1,1,0,1,0
12201,5,mid,1,1,1,0,1,1,1,1,0
12202,6,mid,1,1,1,1,0,0,0,1,1
12203,8,senior,1,0,1,0,0,1,1,1,1
12204,2,junior,1,1,0,1,1,1,1,0,1
12205,6,mid,1,0,0,1,1,0,0,1,0
12206,9,senior,1,1,1,0,0,0,0,0,1
12207,2,junior,1,0,0,1,0,1,1,1,1
12208,9,senior,1,1,1,1,0,0,0,1,1
12209,7,senior,0,1,0,1,0,0,0,0,1
12210,4,mid,1,1,1,0,0,1,0,1,1
12211,9,senior,1,0,0,1,0,0,0,1,0
12212,10,senior,1,1,0,0,0,1,0,1,0
12213,2,junior,0,0,1,0,1,0,0,1,1
12214,10,senior,1,1,1,1,0,0,0,1,1
12215,0,junior,1,1,1,1,1,0,1,0,0
12216,1,junior,1,1,0,0,0,0,0,1,1
12217,0,junior,1,1,1,0,0,0,0,1,1
12218,4,mid,1,1,0,1,0,1,1,1,1
12219,10,senior,1,1,1,1,0,1,0,1,1
12220,6,mid,1,1,1,1,0,1,0,1,0
12221,6,mid,1,1,0,0,0,0,0,1,1
12222,0,junior,1,1,1,1,1,0,0,1,1
12223,5,mid,1,1,1,1,0,0,1,1,1
12224,4,mid,1,1,1,0,0,0,0,1,1
12225,5,mid,1,1,1,1,0,1,0,1,0
12226,2,junior,0,0,0,1,0,0,0,1,1
12227,2,junior,1,1,1,0,1,1,1,1,0
12228,10,senior,1,1,1,0,0,0,0,0,1
12229,6,mid,1,1,1,1,0,1,1,0,1
12230,4,mid,1,1,1,1,0,0,1,1,0
12231,0,junior,1,1,1,1,1,0,0,1,0
12232,8,senior,1,1,1,0,0,0,0,1,1
12233,5,mid,0,1,1,0,0,0,1,1,1
12234,4,mid,1,1,0,1,0,0,0,0,1
12235,7,senior,1,1,1,1,0,1,0,1,0
12236,1,junior,1,1,1,1,0,0,1,1,1
12237,5,mid,1,1,0,1,1,1,0,1,0
12238,9,senior,1,0,1,1,1,1,0,0,1
12239,5,mid,1,1,1,1,1,1,0,1,1
12240,0,junior,0,0,1,0,1,0,0,1,1
12241,2,junior,1,1,1,0,1,1,0,0,1
12242,0,junior,1,1,0,0,0,0,0,0,0
12243,5,mid,1,1,1,0,0,1,0,1,0
12244,4,mid,0,0,1,0,0,0,0,0,0
12245,1,junior,1,1,0,1,1,1,0,0,1
12246,7,senior,1,1,1,1,0,0,1,1,1
12247,1,junior,1,1,1,1,0,0,1,1,0
12248,3,mid,0,1,0,0,0,1,0,1,0
12249,10,senior,1,0,1,1,0,1,0,1,1
12250,0,junior,1,0,1,0,1,0,0,1,1
12251,2,junior,0,1,1,1,1,0,0,0,0
12252,3,mid,1,0,1,1,1,0,1,1,1
12253,5,mid,1,1,1,1,0,1,0,0,1
12254,2,junior,1,1,1,1,0,0,0,0,0
12255,10,senior,1,1,1,0,0,0,0,1,0
12256,0,junior,0,1,0,1,1,1,0,0,0
12257,10,senior,0,1,1,1,0,1,0,1,1
12258,5,mid,0,0,1,0,0,1,1,1,1
12259,0,junior,1,1,0,0,0,0,0,1,1
12260,1,junior,1,1,1,0,0,0,0,1,0
12261,1,junior,1,1,1,1,0,1,0,1,1
12262,3,mid,1,0,0,1,0,1,0,1,1
12263,3,mid,1,1,1,0,1,0,0,0,1
12264,7,senior,1,1,1,1,1,1,0,0,1
12265,3,mid,1,1,1,0,0,1,0,1,1
12266,7,senior,1,1,1,1,0,0,0,1,1
12267,3,mid,1,1,1,1,1,0,0,0,0
12268,2,junior,1,1,1,1,0,0,0,1,1
12269,3,mid,1,1,1,1,1,1,0,1,0
12270,3,mid,1,1,0,0,0,1,0,0,0
12271,9,senior,1,1,1,0,0,1,0,1,1
12272,2,junior,1,1,0,1,1,1,0,0,1
12273,3,mid,1,0,1,1,0,1,0,1,0
12274,10,senior,1,1,0,0,1,1,0,1,1
12275,7,senior,1,1,1,1,1,0,0,0,1
12276,2,junior,1,1,0,0,0,0,0,1,1
12277,9,senior,1,0,1,0,0,0,1,0,1
12278,2,junior,1,1,0,1,0,1,1,1,1
12279,1,junior,1,1,1,1,1,0,0,1,0
12280,4,mid,1,1,0,1,1,0,0,0,1
12281,7,senior,0,1,1,0,0,1,0,1,1
12282,2,junior,1,1,1,0,0,1,0,1,0
12283,8,senior,1,0,0,1,1,0,1,1,0
12284,1,junior,0,1,1,0,0,0,0,1,1
12285,8,senior,0,0,1,1,0,1,0,1,1
12286,1,junior,0,0,0,0,0,0,1,1,1
12287,5,mid,0,1,1,1,0,1,1,1,1
12288,7,senior,0,1,0,0,0,0,1,1,1
12289,2,junior,1,1,0,1,0,0,1,0,0
12290,6,mid,1,1,1,1,1,0,1,1,1
12291,7,senior,1,1,1,0,0,0,0,1,1
12292,7,senior,0,1,0,1,0,0,0,1,0
12293,4,mid,1,1,1,0,1,1,0,0,1
12294,8,senior,1,0,1,0,1,0,1,0,1
12295,8,senior,1,1,1,0,1,1,1,1,1
12296,3,mid,0,0,1,1,0,1,0,0,1
12297,8,senior,0,0,0,0,0,0,0,0,1
12298,10,senior,1,1,0,0,0,0,0,0,0
12299,8,senior,1,1,0,1,1,0,0,1,1
12300,8,senior,1,1,1,1,0,0,0,1,1
12301,8,senior,1,1,0,0,0,0,0,1,0
12302,8,senior,0,1,1,1,0,0,0,0,1
12303,3,mid,1,1,0,1,0,1,0,1,1
12304,7,senior,1,1,0,1,1,0,0,1,0
12305,2,junior,1,1,0,1,0,1,0,1,1
12306,3,mid,1,1,1,1,1,1,0,1,1
12307,10,senior,1,1,1,0,0,0,0,1,0
12308,3,mid,1,1,1,1,1,0,0,1,1
12309,9,senior,1,1,0,1,0,0,0,1,1
12310,4,mid,1,1,1,1,1,0,1,1,1
12311,2,junior,0,1,1,0,0,0,0,1,1
12312,1,junior,1,0,1,0,0,0,0,1,1
12313,6,mid,1,0,1,1,0,0,0,1,0
12314,4,mid,1,1,1,1,1,0,0,1,1
12315,5,mid,1,1,1,1,1,0,1,1,1
12316,0,junior,1,0,0,1,0,0,0,0,1
12317,2,junior,1,1,0,1,0,1,0,1,1
12318,0,junior,1,1,0,1,1,0,0,1,0
12319,3,mid,1,1,1,0,1,1,1,0,0
12320,10,senior,1,1,1,1,1,0,0,1,1
12321,1,junior,1,1,1,0,0,0,0,1,1
12322,7,senior,1,1,1,0,0,0,0,1,1
12323,0,junior,1,1,1,1,0,1,0,0,1
12324,6,mid,1,1,1,1,1,1,0,1,0
12325,10,senior,1,0,1,0,0,0,0,0,1
12326,3,mid,1,1,0,1,0,0,0,1,0
12327,2,junior,1,1,1,1,0,0,0,1,1
12328,6,mid,1,0,0,1,1,1,0,0,1
12329,3,mid,1,0,0,1,0,0,0,1,1
12330,9,senior,1,1,1,1,0,1,0,1,1
12331,9,senior,1,0,0,1,1,1,1,1,1
12332,7,senior,1,1,1,1,1,1,0,1,1
12333,7,senior,1,1,1,1,0,0,1,1,0
12334,6,mid,1,1,0,1,1,0,1,1,1
12335,8,senior,1,1,1,1,1,1,1,0,0
12336,5,mid,1,1,1,0,1,0,1,0,1
12337,10,senior,0,1,1,0,0,0,0,1,0
12338,3,mid,1,1,1,1,1,0,1,1,1
12339,0,junior,1,1,0,0,0,0,0,1,1
12340,7,senior,1,1,0,1,0,0,0,1,1
12341,7,senior,1,1,1,1,1,0,0,1,0
12342,10,senior,1,1,1,1,0,1,0,1,1
12343,4,mid,0,0,0,1,1,1,0,0,1
12344,4,mid,1,1,0,1,0,0,0,1,0
12345,6,mid,1,1,1,1,0,0,1,0,1
12346,4,mid,1,0,1,1,1,1,1,1,0
12347,8,senior,1,1,1,1,0,0,0,1,1
12348,4,mid,1,1,1,0,0,0,1,1,0
12349,8,senior,1,1,1,0,1,0,0,1,1
12350,4,mid,1,1,1,0,1,1,1,1,1
12351,2,junior,1,0,1,1,0,0,0,1,1
12352,10,senior,1,1,1,1,0,1,0,1,0
12353,5,mid,1,1,0,0,0,0,1,1,1
12354,7,senior,1,1,1,1,1,0,0,0,1
12355,6,mid,1,1,0,1,1,0,1,0,1
12356,3,mid,1,0,0,1,1,0,0,1,1
12357,10,senior,1,1,0,0,0,1,1,1,1
12358,4,mid,0,1,1,1,1,0,1,1,1
12359,10,senior,1,1,1,1,0,0,0,0,0
12360,4,mid,0,1,1,1,0,0,0,0,1
12361,0,junior,1,1,1,0,0,1,0,1,1
12362,0,junior,1,1,0,1,1,1,0,1,1
12363,10,senior,1,1,1,0,0,1,1,0,0
12364,5,mid,1,1,1,0,1,1,0,1,1
12365,4,mid,1,1,1,0,0,0,0,1,0
12366,8,senior,1,1,0,1,0,0,0,1,0
12367,6,mid,1,0,0,1,0,0,0,0,0
12368,7,senior,0,1,0,1,1,0,0,1,1
12369,7,senior,0,1,0,0,1,0,0,0,1
12370,2,junior,1,1,1,1,0,1,1,0,1
12371,0,junior,1,1,1,1,1,0,0,1,0
12372,8,senior,1,1,0,1,0,1,0,1,1
12373,0,junior,0,1,0,1,1,0,0,1,1
12374,7,senior,1,1,1,1,0,0,0,0,0
12375,1,junior,1,1,1,1,0,1,1,0,1
12376,2,junior,0,1,1,1,0,0,0,1,1
12377,7,senior,1,0,0,0,1,0,0,1,1
12378,6,mid,0,0,1,1,1,0,0,1,1
12379,8,senior,0,1,0,1,1,0,0,0,0
12380,6,mid,1,1,0,1,0,0,0,0,1
12381,0,junior,1,1,0,0,1,0,0,0,1
12382,9,senior,1,1,1,1,1,1,1,1,1
12383,2,junior,1,0,0,0,0,1,0,0,1
12384,1,junior,1,1,1,1,0,0,0,1,1
12385,9,senior,1,1,1,1,0,1,0,1,0
12386,2,junior,1,1,1,0,0,1,1,1,1
12387,5,mid,1,0,1,0,0,0,1,1,0
12388,5,mid,1,1,1,1,1,0,0,0,1
12389,8,senior,1,1,1,1,0,1,0,0,0
12390,0,junior,0,0,0,1,0,1,0,1,0
12391,1,junior,1,1,1,1,1,1,0,1,1
12392,4,mid,1,1,0,1,0,1,0,1,1
12393,5,mid,1,1,1,1,0,1,0,1,1
12394,8,senior,1,1,1,1,1,0,0,0,1
12395,6,mid,1,1,1,0,0,0,0,1,1
12396,1,junior,1,0,1,1,0,0,0,1,1
12397,10,senior,1,1,1,0,0,0,1,1,1
12398,5,mid,0,1,1,1,1,1,0,1,1
12399,10,senior,1,1,1,1,1,1,0,0,0
12400,10,senior,1,1,1,1,0,1,0,1,1
12401,0,junior,1,1,1,1,0,1,0,1,0
12402,5,mid,1,1,0,1,0,0,0,1,1
12403,4,mid,0,1,1,0,1,1,0,0,1
12404,5,mid,0,1,1,1,1,0,0,0,1
12405,3,mid,1,0,1,1,1,0,0,1,0
12406,6,mid,0,1,1,1,0,0,0,0,0
12407,5,mid,1,1,0,1,0,1,0,0,1
12408,2,junior,1,1,1,1,0,0,0,1,1
12409,3,mid,1,1,1,1,1,1,0,1,1
12410,1,junior,1,1,1,0,0,1,0,1,1
12411,9,senior,1,1,0,1,0,1,1,1,0
12412,7,senior,0,0,1,1,1,0,0,0,1
12413,4,mid,1,1,1,1,0,0,1,1,0
12414,4,mid,1,0,1,1,0,0,0,1,1
12415,0,junior,1,1,1,1,0,1,0,0,1
12416,3,mid,1,1,1,0,0,1,1,0,1
12417,10,senior,1,1,1,1,0,0,1,0,1
12418,0,junior,1,1,1,1,1,1,0,0,1
12419,1,junior,1,1,0,1,0,1,0,0,1
12420,9,senior,1,1,1,0,1,1,1,0,0
12421,5,mid,1,1,0,1,1,1,0,1,0
12422,0,junior,1,1,1,1,0,0,0,0,1
12423,5,mid,1,1,1,0,0,0,1,1,1
12424,8,senior,1,1,1,0,0,0,0,1,0
12425,3,mid,1,0,0,0,1,1,1,1,1
12426,4,mid,1,1,1,1,1,1,0,1,1
12427,6,mid,1,1,0,1,1,0,0,1,1
12428,6,mid,0,0,0,1,1,0,0,1,0
12429,9,senior,1,0,1,1,0,1,0,1,1
12430,2,junior,1,0,1,1,1,0,0,1,1
12431,3,mid,0,1,1,1,1,1,0,1,0
12432,1,junior,1,1,1,0,1,0,0,1,1
12433,7,senior,1,1,1,1,0,1,1,1,1
12434,5,mid,0,1,1,1,0,1,0,0,1
12435,3,mid,1,1,1,1,1,0,1,1,1
12436,7,senior,1,1,1,0,1,1,0,1,1
12437,4,mid,1,1,1,1,0,1,1,1,1
12438,2,junior,1,1,1,1,1,1,0,0,1
12439,5,mid,1,0,1,1,1,1,0,0,1
12440,4,mid,1,1,1,1,1,1,0,1,0
12441,4,mid,1,1,1,1,1,0,0,1,0
12442,4,mid,1,1,1,0,1,0,1,1,0
12443,10,senior,1,1,1,1,1,0,0,1,0
12444,2,junior,1,1,1,0,0,0,0,1,1
12445,3,mid,1,1,1,1,1,0,1,1,1
12446,6,mid,1,1,0,0,1,0,0,1,1
12447,0,junior,1,0,1,1,0,0,0,0,1
12448,1,junior,0,1,0,0,1,0,0,0,0
12449,6,mid,0,1,1,1,1,1,0,0,0
12450,5,mid,1,1,0,0,0,1,0,0,1
12451,7,senior,1,1,1,0,0,1,1,1,0
12452,1,junior,1,1,1,1,0,0,0,1,1
12453,9,senior,1,1,0,0,0,0,0,1,1
12454,5,mid,1,1,1,1,0,0,0,1,1
12455,1,junior,1,1,1,1,0,1,0,0,1
12456,3,mid,1,1,1,1,1,0,0,0,1
12457,2,junior,1,1,0,1,1,1,0,1,0
12458,4,mid,0,1,1,1,1,1,1,1,0
12459,5,mid,0,1,1,1,0,1,1,1,1
12460,4,mid,1,1,0,1,0,0,1,1,1
12461,5,mid,0,1,1,0,1,0,0,0,1
12462,9,senior,0,0,0,1,1,0,1,0,1
12463,10,senior,1,1,0,1,0,0,0,1,1
12464,5,mid,0,1,0,1,1,0,0,1,1
12465,10,senior,1,1,1,1,0,1,0,1,1
12466,9,senior,1,1,1,1,0,1,1,1,1
12467,9,senior,1,1,1,1,1,0,0,1,1
12468,2,junior,1,0,0,0,1,1,0,1,1
12469,4,mid,1,1,1,1,1,0,0,1,0
12470,3,mid,0,0,0,1,0,1,0,1,1
12471,1,junior,1,1,1,0,0,1,0,0,0
12472,0,junior,1,0,0,1,0,0,0,0,1
